0,1,2
154690,"[2015, 2169, 2170, 2430, 26375, 27158, 27159, 28087, 38702, 40159, 45207, 45217, 45218, 45680, 46609, 50417, 50575, 50576, 54613, 55347, 77140, 90803, 99642, 100786, 100797, 104936, 104937, 128948, 150864, 154690, 154691, 206178, 208057, 208058, 208276, 208287, 209697, 210980, 212005, 212006, 212007, 212083, 212086, 218089, 225168, 225170, 226079, 227911, 235619, 267944, 268588]",2354
90401,"[2121, 2242, 2616, 4700, 6423, 8108, 53415, 53423, 53424, 90400, 90401, 90402, 90404, 91130, 91134, 107901, 107902, 107907, 107908, 107920, 107922, 107923, 107936, 107951, 107952, 107953, 114175, 117148, 118877, 121037, 121311, 151215, 154624, 154760, 154761, 155200, 157537, 195991, 198234, 198235, 200783, 203382, 204788, 210310, 228616, 228627, 236213, 236478, 236507, 236716, 246067, 246797, 247600, 251945, 251957, 251975, 251991, 252012, 252042, 256028, 256032, 256033, 257497, 257498, 260141, 260142, 266638, 270589, 270604, 274886, 275924, 276159, 276425, 276541, 276647, 278362, 278684, 288737]",4908
2171,"[2171, 28259, 38212, 40191, 50574, 77139, 100324, 100785, 104935, 128946, 207917, 212008, 225171, 227124, 289335]",754
99638,"[2176, 2847, 24995, 25095, 25416, 27103, 31423, 32539, 34658, 35433, 35850, 36362, 36363, 37408, 37624, 38376, 39240, 39241, 39242, 39886, 40413, 40450, 43066, 43986, 44922, 47526, 47527, 47534, 47544, 48691, 48692, 48719, 49257, 49943, 50994, 51498, 54610, 55300, 55309, 55325, 55376, 77360, 79157, 98285, 99308, 99309, 99638, 99639, 100229, 104951, 105725, 105833, 119596, 129697, 130156, 151607, 151611, 153132, 154209, 154534, 154829, 168400, 168817, 181824, 181825, 199736, 200117, 207997, 210535, 211303, 218126, 223944, 224037, 225169, 225390, 225457, 226042, 228273, 236751, 236849, 247634, 253003, 256328, 256427, 256428, 256945, 256947, 263005, 263006, 268586, 269958]",8281
259701,"[2351, 7588, 16708, 19505, 20274, 23759, 24446, 25354, 25948, 25957, 25958, 25986, 25999, 26171, 28403, 29319, 36763, 36791, 36792, 36794, 36795, 36796, 55308, 56655, 56657, 56658, 56659, 63990, 64004, 64012, 64612, 76222, 77208, 77209, 87948, 102244, 103294, 103689, 105013, 106000, 106357, 106804, 107501, 107806, 107811, 111956, 112200, 114069, 114070, 128672, 130092, 162375, 165716, 195792, 205712, 205719, 205786, 206239, 209020, 209859, 209866, 210521, 214614, 214616, 214622, 214656, 214683, 214717, 214718, 214743, 214782, 215030, 215103, 215971, 218014, 218024, 226368, 226669, 227801, 227811, 228110, 236830, 247815, 247816, 248813, 248814, 248815, 248816, 252495, 252885, 252889, 252890, 252891, 252892, 252893, 252896, 252897, 252898, 252902, 252903, 252905, 252906, 252907, 252910, 252914, 252916, 252919, 252930, 252931, 252932, 252933, 252934, 252935, 252936, 252937, 252938, 252939, 252940, 252942, 252943, 252944, 252945, 252946, 252947, 252948, 252949, 252950, 252951, 252957, 252963, 252967, 253009, 253011, 253027, 253028, 253040, 253045, 253046, 253047, 253051, 253241, 253274, 253360, 253367, 253368, 253503, 254207, 254516, 254517, 254518, 254519, 254531, 254532, 254561, 254610, 254611, 254612, 254615, 254683, 254691, 254719, 254720, 254722, 254728, 254752, 254828, 255586, 255587, 257219, 257997, 258006, 258007, 258008, 258009, 258010, 259464, 259465, 259466, 259467, 259468, 259469, 259471, 259485, 259486, 259488, 259495, 259496, 259497, 259498, 259499, 259500, 259501, 259503, 259504, 259512, 259521, 259522, 259523, 259526, 259579, 259582, 259593, 259611, 259631, 259640, 259641, 259644, 259649, 259655, 259658, 259659, 259666, 259676, 259677, 259681, 259682, 259684, 259685, 259687, 259690, 259691, 259692, 259693, 259696, 259697, 259699, 259701, 259702, 259704, 259710, 259711, 260581, 260590, 260592, 260605, 261962, 262744, 262767, 262802, 262803, 262804, 262815, 262820, 262839, 262851, 262856, 262980, 263139, 263140, 263142, 263144, 263145, 263592, 267219, 267220, 267221, 267223, 268163, 268456, 268803, 268903, 268940, 269499, 269514, 269556, 269560, 269562, 269563, 269590, 269591, 269592, 269593, 269614, 269624, 269668, 270217, 270219, 270565, 270566, 270574, 270575, 270576, 270577, 270579, 271383, 271384, 273407, 273409, 273462, 273463, 278888, 278983, 288789, 289340, 289395, 289396]",8430
162607,"[2385, 2902, 2915, 2938, 3346, 3348, 3360, 8212, 28567, 44270, 44271, 44273, 44275, 44293, 44299, 44311, 44313, 53715, 53716, 53720, 53721, 58781, 58794, 58795, 58800, 58801, 58804, 58805, 58806, 58808, 58809, 58810, 58811, 58812, 58813, 58814, 66148, 67670, 67671, 67673, 67674, 67705, 67707, 83230, 83238, 83239, 83240, 83245, 83246, 83253, 85118, 85810, 85811, 85812, 85813, 85814, 85815, 85816, 85817, 85819, 85822, 90292, 90293, 92416, 92424, 93365, 93497, 93498, 94131, 103574, 103582, 103584, 109115, 109118, 110563, 110564, 111183, 112280, 112281, 112282, 113423, 113424, 113425, 114396, 114397, 119750, 119838, 120060, 120405, 120406, 120450, 120451, 120452, 120456, 120844, 120845, 121002, 121011, 121013, 121014, 121016, 121017, 121020, 121021, 121022, 121039, 121167, 121555, 129923, 130471, 130531, 130532, 131040, 131075, 151609, 151666, 151685, 151690, 151725, 155995, 162607, 162609, 167648, 167650, 172621, 172622, 176388, 179675, 182674, 184993, 184995, 185005, 185010, 185011, 185012, 185442, 185443, 185444, 185445, 199726, 200485, 202227, 210303, 210304, 217306, 219804, 219805, 219806, 220556, 222691, 228608, 228609, 228614, 228983, 228984, 228985, 228986, 228987, 229459, 229894, 230986, 230987, 233498, 233517, 233829, 233842, 233974, 233975, 234037, 246498, 246950, 249704, 253682, 253683, 256026, 258506, 258507, 258508, 258509, 258510, 258511, 258512, 258513, 258514, 258515, 258516, 258517, 258518, 258519, 258520, 258521, 258522, 258523, 258524, 258525, 258526, 258527, 258528, 260152, 260579, 261997, 261998, 264590, 264591, 265433, 265434, 265435, 265436, 265437, 271005, 271330, 271331, 271338, 272160, 273240, 273241, 275717, 275718, 275719, 275720, 275725, 275726, 275727, 275734, 275735, 275736, 275737, 275738, 275739, 275740, 275741, 275799, 275882, 275885, 275919, 275921, 275922, 275923, 276085, 279098, 279099, 279100, 279101, 279102, 289251]",14572
6244,"[2511, 6183, 6244, 6299, 6329, 6333, 6366, 44285, 53422, 53718, 67678, 109726, 125062, 125067, 125551, 125741, 125871, 150978, 152300, 153829, 169144, 235406, 248067, 256022, 277503, 277504, 277872, 278008]",3003
98958,"[2869, 25363, 25364, 26689, 27082, 28635, 34657, 35404, 35430, 35431, 35992, 36018, 37629, 37630, 37632, 37633, 40414, 41055, 43164, 45546, 45564, 47524, 47525, 47538, 48164, 48695, 49366, 49712, 49713, 50078, 50995, 51240, 51943, 51945, 55321, 55350, 55358, 55365, 55370, 55371, 75808, 76088, 77238, 77300, 79224, 82827, 82828, 87175, 87270, 97691, 98958, 98959, 98960, 99157, 100118, 100212, 100600, 100601, 100672, 105318, 105602, 105920, 106229, 107112, 107114, 110255, 119603, 119604, 129125, 129132, 130026, 151624, 151674, 181830, 206255, 207747, 207748, 208450, 208451, 210990, 212088, 213728, 213757, 215097, 218026, 224946, 225367, 226024, 226041, 226387, 226619, 226620, 226906, 227062, 253235, 253297, 254821, 254869, 256956, 256957, 256958, 256959, 257764, 263000, 264429, 267843, 267849, 268243, 268244, 269683, 269736, 278932]",15958
151634,"[2870, 28133, 37784, 49855, 51482, 51483, 106571, 129039, 151634, 211241, 259689, 260376]",364
124758,"[2872, 4895, 6223, 6242, 6281, 6334, 6372, 6418, 6503, 11438, 11439, 44259, 53420, 53713, 74495, 89442, 91131, 91132, 109384, 116440, 118872, 118874, 123906, 124753, 124758, 124765, 125059, 125063, 125736, 125737, 125739, 125867, 125868, 125869, 125870, 125875, 125877, 125878, 125879, 126122, 126124, 151627, 151636, 151658, 153598, 170376, 170377, 186533, 186537, 186925, 200119, 200480, 230310, 235065, 235607, 235949, 248210, 248592, 248593, 259864, 275709, 276293, 276294, 276528, 276529, 276825, 277407, 277498, 277499, 277500, 277501, 277502, 277747, 288745, 289117]",13952
151961,"[3067, 25484, 36445, 36901, 45212, 50301, 56955, 59804, 68264, 100392, 104643, 151961, 208365]",842
204031,"[5600, 8097, 110847, 157527, 203384, 204028, 204031, 229604, 231659, 234736, 237156, 246118, 252041, 271647, 273721, 276542, 276747, 278155, 279211]",1551
131501,"[5614, 8093, 15442, 15452, 91452, 94215, 94563, 131280, 131501, 131556, 131557, 131593, 155538, 157538, 237140, 248942, 250167, 250758, 251325, 252035, 252043, 258931, 276538, 276570, 276752]",2057
29623,"[5976, 29623, 29624, 29630, 29633, 44274, 47603, 52640, 52641, 70670, 74076, 77774, 86454, 86918, 89448, 89973, 92589, 94447, 94448, 98409, 110565, 111367, 112077, 112176, 112556, 113422, 120499, 121019, 127223, 154168, 174268, 175128, 181520, 201179, 206426, 216586, 219395, 220423, 227646, 233976, 247331, 248131, 253614, 259815, 259816, 259818, 259819, 259820, 259825, 259826, 261213, 263089, 263946, 263947, 265186, 272187, 273031]",706
88798,"[6023, 6966, 6975, 6978, 6985, 7587, 17255, 21716, 42474, 44281, 44292, 44307, 53722, 66876, 66878, 66879, 66880, 66886, 66887, 66892, 66895, 67662, 67680, 71087, 71088, 71090, 71093, 71094, 71096, 71105, 71109, 75068, 75069, 81406, 83256, 88798, 92057, 92058, 93382, 102784, 109103, 121264, 121265, 124027, 130412, 151161, 172600, 174086, 179193, 198717, 201333, 216714, 216716, 219423, 231472, 233897, 233898, 259963, 260151, 260153, 260372, 261397, 261398, 261399, 261400, 267319, 267378, 271420, 273412, 273521, 273843, 273844, 276792, 277248]",1354
6174,"[6174, 6175, 6280, 6368, 6455, 11440, 11441, 124298, 124348, 201258, 235049, 235092, 235095, 248600, 248603, 277069, 277070]",8556
8070,"[8067, 8070, 8071, 8072, 119886, 272767, 274550, 274554]",357
235023,"[15448, 15451, 15453, 20519, 44269, 52654, 107893, 107899, 107929, 107948, 110834, 110835, 111601, 111921, 111923, 111927, 111928, 111930, 111933, 124292, 124293, 124386, 131590, 131591, 131592, 154478, 155539, 164159, 164160, 164161, 167645, 167651, 195988, 195989, 196918, 203385, 206955, 211294, 216713, 230067, 235023, 235290, 246120, 246125, 248040, 248950, 250170, 250182, 250183, 250759, 251324, 251784, 251785, 251948, 252020, 254132, 254133, 254136, 259824, 271641, 272077, 272162, 272255, 276537, 276762, 278364, 279229, 288719]",3159
42293,"[23699, 23702, 23705, 23706, 23711, 23712, 23713, 23714, 23716, 23731, 23732, 23734, 23752, 42156, 42161, 42163, 42193, 42194, 42209, 42210, 42217, 42218, 42244, 42266, 42290, 42291, 42292, 42293, 42296, 42297, 42298, 44316, 77928, 83777, 88477, 91199, 103160, 103161, 103162, 107823, 111100, 139926, 139928, 139947, 139966, 139967, 139968, 139981, 139987, 141662, 143349, 162366, 162367, 162368, 162370, 170239, 176781, 181441, 190392, 205264, 205267, 205269, 205270, 205273, 210010, 210011, 210014, 210020, 210024, 215974, 229547, 231884, 231885, 231898, 231899, 231900, 231901, 231902, 231905, 231910, 234250, 239438, 239902, 246459, 246696, 252482, 252483, 255667, 255668, 255669, 255670, 261967, 263146, 265918, 274082, 276002, 276003, 280480, 281629, 282018, 282282, 283649, 284437, 284439, 284440, 284836, 286215, 286458, 286832, 287012, 287802, 287807, 288884, 289324]",1081
107805,"[23727, 23749, 67814, 107805, 107814, 107821, 107842, 121024, 121056, 139925, 139957, 140003, 162373, 172662, 190418, 190454, 220923, 237187, 238369, 239901, 239941, 260597, 260601, 273007, 274060, 274061, 274063, 275929, 275934, 275935, 281384, 282578, 282780, 285967, 286834]",440
79607,"[24818, 28881, 52819, 52824, 79607, 79608, 107233, 112063, 113981, 154244, 167654, 167661, 218857, 232028, 257381, 260193, 263639, 263640, 269440, 274229, 274230]",1936
207799,"[25097, 25098, 32421, 35384, 35812, 36208, 37628, 38304, 39554, 40497, 43177, 43800, 43837, 44865, 47520, 47521, 48693, 48694, 49551, 51946, 54916, 55351, 75681, 75682, 99030, 99031, 100371, 101841, 128871, 129540, 206108, 207070, 207799, 213629, 224898, 226529, 255585, 256485, 256960, 257758, 262974, 269649]",4687
99038,"[25399, 35678, 36121, 37313, 37625, 39168, 39397, 40445, 43214, 43980, 44866, 44917, 44919, 45802, 48662, 49854, 51478, 55326, 76896, 87044, 99038, 100293, 100802, 100803, 103887, 107096, 129734, 129954, 151606, 151664, 154828, 206159, 207993, 208286, 224036, 225925, 228629, 236811, 256946, 257757, 268245, 270223]",4663
60151,"[25422, 26938, 28770, 40027, 40774, 50285, 50714, 59866, 60014, 60151, 60162, 60167, 60283, 68232, 69112, 69113, 69139, 69140, 69162, 69170, 75587, 75694, 76913, 79130, 79342, 99935, 105042, 106629, 129312, 154944, 200564, 213110, 216173, 225945, 254850, 258722, 258726, 262996, 270306, 289213]",1432
51084,"[25438, 51084]",23
55495,"[25523, 28404, 28405, 55495, 207574, 214900, 215054, 215070, 236735, 253245, 253247, 253248]",192
153011,"[25649, 32529, 36235, 36236, 37097, 37647, 39348, 43161, 44886, 45206, 45557, 47094, 47095, 47543, 48900, 48901, 51163, 51164, 55360, 55363, 55373, 55374, 55400, 55489, 58807, 59920, 69106, 76187, 76188, 79089, 82614, 87324, 100230, 101929, 104303, 105245, 105615, 106567, 107006, 110390, 129037, 129038, 129353, 129401, 129735, 152303, 152367, 152820, 153011, 153012, 153125, 154212, 184863, 194296, 206166, 206256, 208484, 211301, 215050, 224178, 224899, 226402, 227186, 234267, 245999, 253106, 253108, 256244, 256245, 256913, 256961, 260765, 268526, 269906, 269959, 270078, 271398, 275656]",9805
153064,"[25968, 25969, 26227, 28413, 28469, 35366, 36010, 46849, 50530, 56054, 56992, 60018, 60142, 60429, 69127, 69141, 75985, 88375, 100486, 128962, 153064, 207244, 208165, 208166, 209225, 214940, 215120, 215121, 216172, 236747, 252894, 252901, 252928, 253387, 253388, 255512, 260775]",1779
101578,"[26310, 40411, 55357, 101578, 106575, 129539, 168660, 174961, 224089]",112
99194,"[26752, 26753, 35921, 37156, 37157, 37955, 38594, 39283, 39284, 39948, 45208, 45209, 45210, 48797, 49523, 50705, 50706, 55304, 55305, 55306, 55307, 55323, 82784, 93537, 99194, 99195, 100798, 105332, 105333, 107185, 125060, 129584, 129946, 130157, 223134, 223135, 257765, 278976]",3789
60158,"[26937, 27937, 38392, 56957, 59802, 59910, 60017, 60158, 68357, 68377, 69111, 69132, 75596, 79223, 100260, 104646, 207581, 213366, 213774]",943
60414,"[26940, 40018, 50268, 50715, 56966, 60413, 60414, 60424, 77039, 86914, 99882, 105181, 216169, 247584, 260761, 260766, 260778, 270285]",382
151619,"[27160, 28229, 28234, 32523, 36372, 38810, 44935, 44936, 45681, 48663, 49415, 50787, 51479, 51480, 55312, 55344, 76887, 100228, 100231, 103909, 105535, 106570, 110157, 129501, 129884, 151619, 200376, 205855, 206123, 207780, 210339, 210700, 211302, 212081, 215209, 224501, 224645, 225101, 225424, 225425, 226575, 227125, 227126, 236813, 253109, 254637, 256288, 256423, 257754, 262950, 268139, 270088]",5723
75989,"[27919, 27920, 41362, 46497, 50277, 55387, 75989, 91135, 223785, 224456]",103
100335,"[28166, 39587, 39607, 43386, 55303, 100335, 199980, 206017, 208492, 214816, 224644, 256232, 256233]",2403
60022,"[28722, 38327, 44599, 45955, 50031, 50302, 56949, 60022, 60150, 68376, 69166, 76878, 82535, 99881, 105035, 105503, 168848, 208109, 257209, 267917]",572
30028,"[30028, 92618, 92619, 174095, 261758, 264911]",38
60148,"[36042, 36295, 36781, 36798, 38767, 39270, 39271, 41300, 42241, 42242, 42302, 47185, 47186, 47190, 48148, 50273, 50274, 59801, 59908, 59909, 60010, 60011, 60019, 60021, 60143, 60145, 60148, 60154, 60171, 60420, 60421, 60422, 60438, 69105, 69118, 69119, 69123, 69124, 69128, 69129, 69136, 69137, 69152, 69154, 75638, 76917, 76918, 82808, 99516, 99785, 100061, 104644, 105172, 154702, 206163, 206164, 208306, 208307, 212397, 213100, 225616, 226416, 226457, 227180, 228083, 228084, 228323, 236789, 236790, 253107, 253256, 255079, 258064, 258065, 258731, 260768, 260769, 260770, 260771, 260772, 260773, 268559, 269659, 282727, 283651, 286212, 286213, 286833, 289202, 289253, 289628]",2746
36870,"[36870, 45682, 254504]",22
153467,"[37645, 37646, 51247, 55378, 55381, 105905, 105906, 111122, 153467, 210986, 210988, 214588, 224048, 224049, 225761, 226285, 236739, 236740, 236834, 246931, 247840, 253036, 253037, 255367, 255368, 256227, 256228, 256229, 256729, 257766]",1204
213108,"[39958, 50537, 56953, 59868, 69107, 69121, 102066, 106886, 110374, 213108, 224852, 268561, 278804, 282826]",707
55507,"[41312, 45269, 50612, 55507, 76131, 101539, 105082, 106212, 207857, 253160]",568
163566,"[42141, 53930, 53947, 53949, 81968, 82165, 82166, 84861, 94127, 111033, 161498, 163566, 174704, 174791, 178497, 178531, 182769, 211873, 211877, 229740, 229929, 253631]",470
193566,"[42276, 121025, 121032, 193566, 210016, 210026]",110
258736,"[42288, 42303, 68355, 68358, 170587, 213144, 213145, 213146, 213147, 216093, 216095, 258736, 262999, 289605]",171
42295,"[42295, 110689, 121297, 273718, 276077]",161
121049,"[44283, 44290, 44291, 44295, 52794, 67697, 67698, 69248, 71100, 83111, 83241, 109116, 110569, 110570, 121034, 121042, 121043, 121049, 121050, 121052, 121053, 158048, 176631, 194908, 210298, 232610, 233835, 233836, 233840, 247087, 260374, 261396, 267722, 271002, 271328, 271329]",626
101663,"[46199, 77023, 101663, 105156, 224460]",218
80489,"[47580, 80489, 84298, 263914, 268992, 268993, 272076]",24
52651,[52651],14
174784,"[53953, 75106, 82030, 84299, 94136, 94143, 174114, 174784, 176493, 204711, 204712, 204713, 217821, 220078, 229910, 229946, 232185, 253647, 256503, 256504, 263899, 263900, 263903, 265898, 269454, 272078, 272080, 272096, 272097, 272098, 272099, 272101, 273290, 273678, 274464]",170
59919,[59919],227
195984,"[69236, 84291, 84297, 163714, 167677, 167678, 174093, 174094, 195984, 220076, 220086, 229594, 261995, 264905, 273109]",156
269545,"[76225, 101645, 253032, 269545]",55
274081,"[84783, 114104, 114107, 114507, 115222, 115250, 190420, 230768, 230773, 231210, 231434, 231437, 231911, 273008, 273012, 273638, 274081, 280479, 287803, 287805, 288101, 288340]",156
154464,"[86913, 86915, 131102, 151997, 154464, 220921, 220922, 233831, 237186, 274078, 275936]",135
163574,"[92417, 120953, 163574, 176378, 206517, 253620, 253654, 273032]",573
101598,"[101598, 106574, 225236]",52
256161,"[105080, 106364, 106365, 199845, 213669, 218036, 224459, 224461, 256161, 256162, 268140]",122
106573,[106573],13
151667,"[110836, 151667, 251888, 256505, 263907, 264908, 264909, 271642, 272104]",27
263906,"[111538, 263906, 273489]",14
142461,"[142461, 142462, 142466, 142467, 142472, 142473, 142474, 142475, 142476, 142477, 142479, 142480, 142481, 142482, 142483, 142484, 142485]",10208
142463,[142463],4812
142464,[142464],1105
142465,[142465],1768
142468,[142468],3623
142469,[142469],1382
142478,"[142470, 142478]",3474
142471,[142471],2579
167676,[167676],11
185422,"[174816, 174817, 174822, 174824, 185422, 262655]",33
179221,"[179221, 260234, 271943, 279487, 280478, 285406]",29
219773,"[219773, 251767, 261641, 261646, 261647, 261656, 265979, 266175, 267326]",132
230865,"[230865, 230866, 230867, 251889, 272100]",35
282425,"[245866, 282425, 284291]",50
261457,"[247325, 247511, 248135, 248972, 248973, 249710, 250026, 250027, 250028, 250757, 251699, 251915, 251917, 251942, 251996, 252000, 252026, 252027, 252028, 252779, 252780, 252787, 252788, 252789, 252790, 252791, 252793, 252794, 252795, 252796, 254471, 256923, 257298, 258619, 258620, 258621, 260133, 260563, 260889, 260997, 260998, 260999, 261188, 261201, 261203, 261204, 261205, 261206, 261207, 261208, 261209, 261210, 261211, 261214, 261217, 261219, 261221, 261223, 261224, 261324, 261340, 261395, 261408, 261453, 261454, 261455, 261456, 261457, 261458, 261459, 261460, 261461, 261462, 261463, 261464, 261465, 261466, 261467, 261469, 261470, 261471, 261472, 261473, 261474, 261948, 261994, 262085, 262116, 262231, 262236, 262244, 262604, 262712, 262713, 262714, 262715, 262716, 263096, 263098, 263100, 263101, 263102, 263103, 263104, 263181, 263255, 263654, 263656, 263658, 263659, 263660, 263661, 263980, 264035, 264038, 264039, 264240, 264246, 264247, 264248, 264485, 264548, 264550, 264633, 265210, 265211, 265212, 265213, 265214, 265428, 265620, 265621, 265891, 265966, 265967, 265968, 266095, 266364, 266579, 266580, 266890, 266895, 266896, 266954, 266955, 267057, 267479, 267497, 267630, 269081, 269125, 269126, 269127, 269128, 269130, 269131, 269132, 269133, 269136, 269137, 269293, 269420, 269422, 270583, 272010, 272185, 272383, 272953, 272954, 273692, 279150, 288602, 288995, 289067, 289142]",18751
267793,"[247394, 252874, 252879, 253020, 253021, 253053, 253064, 253066, 253116, 254502, 254523, 254620, 254621, 254688, 254896, 255279, 255280, 256106, 256113, 256130, 256331, 256490, 256664, 256687, 256699, 256704, 256705, 257088, 257089, 257912, 258011, 258012, 262760, 262762, 262807, 264419, 264422, 265769, 267793, 267797, 267839, 268178, 268389, 268425, 268426, 268441, 269512, 269513, 269540, 269580, 269588, 269635, 270314, 270806, 271372, 275675, 278361, 278821, 278972, 278979, 288885, 288890]",7295
256027,"[256027, 260792, 261339, 262656, 262717, 263902, 264341]",35
268776,[268776],11
156864,"[156253, 156841, 156861, 156863, 156864, 156865, 156870, 156873, 156883, 158381, 159607, 159609, 159610, 159611, 160332, 160362, 160370, 160395, 160740, 160742, 160743, 167692, 167693, 167695, 170241, 170242, 172240, 172397, 172398, 172589, 172591, 172592, 172597, 172598, 173256, 173257, 173258, 173683, 173684, 173688, 174559, 174560, 175283, 175310, 175311, 175833, 175834, 175836, 175837, 179076, 184650, 187269, 193441, 193823, 194964, 195165, 195166, 196286, 196365, 196626, 196634, 196767, 197201, 199474, 204349, 212842, 215775, 216599, 216965, 232208, 233057, 246893, 248494, 258465, 260282, 274506, 289640]",5923
156858,"[156844, 156858, 156859, 156860, 156887, 156949, 156953, 160179, 160329, 160336, 160337, 160338, 160339, 160356, 160744, 170243, 172590, 173622, 187641, 193438, 194264, 195191, 196276, 196573, 199267, 201108, 203391, 204105, 204348, 204350, 232497, 248328, 248369, 248370, 248495, 248496, 248501, 256037, 258464, 260568, 261243, 273747, 274508, 275206, 276437, 276438, 276442, 277672, 279475]",1925
160384,"[156888, 159608, 160384, 194838, 194839, 196572, 199268, 210315, 233011, 248499, 260574, 261718, 275203, 275265]",560
180636,"[156962, 162904, 162988, 164872, 165134, 165135, 168345, 168397, 169672, 169674, 176552, 176569, 180636, 180690, 181095, 181631, 181671, 194742, 196013, 196091, 196200, 205859, 205892, 207529, 210488, 211187, 212173, 213207, 213431, 224100, 264430]",1050
180638,"[162892, 163123, 164861, 165141, 165142, 167512, 167513, 168321, 168322, 169673, 176553, 176563, 180638, 180639, 207187, 213485, 225278, 236717, 255347, 261448, 261719, 261720, 268008]",781
207523,[207523],45
7960,"[379, 819, 3303, 7955, 7956, 7957, 7959, 7960, 7968, 7972, 10406, 19723, 20810, 22068, 22069, 22070, 22071, 30378, 30379, 53262, 61252, 61266, 63633, 63653, 63656, 63664, 69450, 71287, 71293, 72244, 74499, 74501, 74518, 74577, 77368, 77370, 77390, 77451, 77452, 77454, 77455, 78915, 80669, 83398, 83445, 83652, 85171, 90942, 92719, 93144, 93667, 93671, 93672, 93690, 93711, 102198, 111869, 152749, 157496, 157499, 170334, 173747, 174492, 174502, 174503, 177248, 178190, 197677, 197845, 201540, 201541, 204887, 206649, 220356, 222743, 222747, 222748, 222749, 229206, 248910, 248911, 248912, 248913, 248914, 248915, 253969, 261496, 264067, 267424, 267425, 267441, 267505, 272283, 272284, 272331, 274045]",13933
108772,"[452, 25008, 25009, 27380, 32053, 32054, 35435, 35436, 36011, 36079, 36323, 36735, 37068, 38439, 38999, 39765, 43472, 44111, 46193, 47443, 47444, 47445, 48937, 48979, 49356, 50106, 52180, 55013, 56293, 57797, 82856, 91339, 91340, 100153, 101687, 101826, 104122, 104515, 104890, 106513, 106524, 107011, 108772, 108773, 108852, 110422, 113954, 119602, 168860, 182243, 206142, 207053, 207544, 208300, 208547, 208557, 211005, 212054, 213249, 213250, 228276, 236758, 254485, 254742, 255298, 271187, 289617]",12560
201543,"[1151, 2048, 2632, 7965, 7966, 7967, 7970, 7971, 22072, 22078, 61255, 77372, 77376, 93687, 93688, 93689, 93691, 93712, 93720, 151230, 151440, 154522, 201543, 204889, 204890, 222358, 229205, 248918, 259862, 267447]",7625
87801,"[3514, 31654, 68105, 71071, 77373, 87801, 93288, 182861, 214521, 216047, 267426, 268885]",66
7964,"[6811, 7964, 8735, 12050, 12524, 15917, 18843, 22076, 22079, 62069, 63635, 66016, 70655, 71283, 75377, 77374, 77986, 77987, 77994, 78331, 82261, 82263, 82919, 83372, 83401, 83444, 83446, 85060, 85075, 85104, 85754, 86237, 86245, 92032, 93146, 93243, 98494, 112305, 151529, 157215, 157656, 176688, 182712, 200461, 201685, 204330, 210252, 214513, 218335, 220190, 230513, 231438, 248917, 249079, 249080, 249987, 256007, 256008, 259018, 260511, 263162, 263163, 265028, 265156, 265422, 265873, 267050, 267440, 267446, 268348, 272247]",1601
7963,"[6894, 7963, 22075, 31582, 44485, 63634, 68104, 77369, 77371, 77453, 77456, 83381, 83382, 88412, 174501, 179613, 194857, 204329, 248916, 251387, 262391, 263017, 263164, 264375, 266143, 272231]",936
22065,"[22065, 22066, 89604, 93705]",49
270842,"[26582, 38070, 38455, 38558, 39583, 39766, 40226, 41232, 45279, 46918, 49895, 51023, 56294, 100052, 100608, 104892, 106534, 128900, 209571, 224619, 224620, 224621, 257142, 270842, 270843, 270845]",7655
108854,"[27691, 108854, 210496, 224587]",134
100173,"[28775, 38472, 76681, 79316, 91338, 100173, 128901, 129608, 207821, 226015, 254633, 254766, 255594]",759
76680,"[36178, 76680]",17
81285,"[81283, 81285]",19
132993,[132993],4339
289618,[289618],24
12942,"[444, 2302, 3289, 9288, 12937, 12942, 42578, 57036, 57060, 57093, 59014, 59047, 59050, 59064, 59083, 63789, 66036, 66044, 66053, 67375, 69691, 73452, 73454, 73471, 73519, 74441, 74442, 74443, 74444, 74862, 75383, 77463, 79470, 79476, 79478, 79483, 79503, 79504, 79533, 79856, 79904, 79918, 79921, 79992, 80008, 80027, 80030, 83855, 86488, 86499, 86545, 86584, 86613, 86615, 86638, 86660, 86698, 90370, 90454, 90473, 90537, 90557, 92652, 93184, 103255, 103261, 103728, 109535, 109558, 112828, 112831, 115087, 128243, 151152, 158837, 172545, 172642, 174517, 177643, 179382, 199925, 217634, 218200, 218945, 220842, 220853, 221689, 222312, 222445, 222453, 222461, 222833, 229170, 231788, 236640, 249564, 252263, 255711, 258080, 260924, 262019, 263603, 264742, 265647, 265663, 265700, 266653, 266672, 266681, 266687, 266691, 266699, 267289, 271788, 271797, 273945, 276089, 278793]",7279
152743,"[26055, 26157, 32034, 32321, 36244, 36419, 36809, 36840, 43480, 43483, 47437, 48949, 49579, 49643, 50546, 52158, 56077, 56228, 56267, 56291, 57038, 75582, 82860, 87204, 91317, 99042, 101806, 104109, 104335, 105740, 105943, 108393, 110324, 119712, 128754, 128995, 129200, 129804, 152272, 152743, 155201, 207071, 207652, 207786, 207797, 209067, 209449, 209450, 212211, 223779, 225560, 225561, 247985, 253189, 254653, 255254, 257890, 262918, 268418, 270106, 270288, 289659]",12231
105984,"[28444, 105984, 224023]",23
