0,1,2
261061,"[70328, 70374, 209489, 216465, 261061, 261070, 261092]",356
92782,[92782],100
92783,"[80122, 92783, 112067, 218997, 222514]",85
92784,"[80120, 92784, 232909, 267147]",168
92788,"[92788, 112382, 1035, 112372, 112381, 222516]",685
92792,[92792],20
92798,"[92798, 92801, 259429]",552
92804,[92804],23
99534,"[28258, 37424, 47229, 87262, 98940, 99534, 207824, 226096, 46485, 49567, 49629, 104846, 227011, 254993]",9707
100742,[100742],116
104393,[104393],134
108346,"[105724, 129393, 218085, 267936, 268615, 49565, 75708, 105723, 108346]",3388
106017,"[106017, 267935]",963
110345,[110345],137
112120,"[77804, 112120, 128172, 258640]",295
112376,"[112376, 214553, 216471]",881
117983,[117983],59
128167,[128167],71
135447,[135447],18
135448,[135448],15
135449,[135449],49
152220,"[3247, 112375, 152220, 259438, 261071]",1960
153636,"[153636, 155431, 259430, 289871, 222518]",4719
208600,"[27954, 44733, 56369, 77172, 110138, 119635, 207636, 208600, 247715]",6564
209698,[209698],12
214559,[214559],74
214561,[214561],669
216470,"[63827, 216470, 216485, 216486, 261040, 261041]",3056
216475,"[216475, 236381, 259431]",309
216477,"[216477, 230276, 275119]",42
216490,"[70265, 70403, 216446, 216490, 261035]",1068
222517,[222517],20
230278,"[39091, 56367, 75865, 209550, 230278]",457
233977,"[77808, 233977]",27
246039,"[63829, 128170, 128171, 246039, 247976]",105
247716,"[103888, 227123, 247716]",457
255234,"[255234, 268536]",21
255294,"[255294, 255296, 255485]",56
259432,"[259432, 259433]",257
259437,[259437],127
261052,[261052],35
261060,[261060],201
261068,"[261068, 275118]",64
270225,"[205958, 218084, 255354, 270225]",40
275121,[275121],20
152831,"[242, 554, 11243, 11246, 11261, 11262, 19848, 19849, 19850, 93744, 93746, 115751, 119997, 120001, 122726, 122792, 122973, 123729, 124608, 124614, 151206, 152831, 155338, 251597, 289691, 276092]",2467
244,"[244, 2965, 115651, 123227, 151763, 276319]",853
247,"[247, 926, 4785, 8017]",1608
11299,"[1042, 11299, 202194, 122686, 123824, 123965, 124127, 274570]",1648
153375,"[1196, 122737, 122740, 122743, 153375, 214160, 248203]",336
1952,[1952],10
2967,"[2967, 153562]",476
3800,[3800],16
3801,"[3801, 3802, 123672, 123675]",483
6113,[6113],119
6128,"[3595, 3597, 6112, 6128, 6131, 91411, 122974, 124766, 124778, 153414]",5704
9049,"[1472, 9049, 11324, 120028, 151773, 153743, 200632, 266584, 288918]",782
235068,"[360, 560, 2966, 9051, 115914, 120005, 122712, 123934, 124055, 151764, 234730, 235068, 246181, 276920, 276922, 276928]",2207
9052,"[742, 2178, 9046, 9052, 19926, 91407, 117340, 119821, 122724, 122860, 122870, 123726, 124068, 152985]",2363
9056,"[9056, 183380]",549
9063,[9063],268
234892,"[471, 9054, 9065, 19817, 85989, 91397, 93770, 93938, 120010, 121304, 123153, 123215, 123385, 123457, 123458, 124009, 152768, 155191, 178306, 183385, 234710, 234888, 234892, 234893, 234997, 245996]",14540
9071,[9071],398
10866,[10866],309
10867,[10867],193
10870,"[10864, 10868, 10869, 10870, 11221, 11228, 11231, 11232, 11233, 11234, 11235, 19836, 19837, 19838, 62257, 91400, 93743, 93781, 115648, 115666, 115748, 115917, 119995, 120000, 120002, 120007, 120009, 121303, 122727, 122746, 122970, 123806, 123967, 124096, 124111, 124114, 124120, 124151, 124256, 124356, 124357, 127320, 151752, 155590, 158360, 178313, 186442, 199702, 200495, 200631, 204352, 234563, 234990, 155757, 247371, 235007, 235082, 235100, 235101, 247948, 249642, 249645, 249646, 249647, 249688, 267024, 275024, 275954, 276863, 276971]",16074
10873,"[246, 4322, 9050, 10865, 10871, 10872, 10873, 19851, 19852, 91401, 91403, 115649, 115664, 115918, 120006, 122711, 123725, 123807, 123814, 123933, 124054, 124097, 124112, 124113, 124358, 127321, 152599, 185974, 186039, 234562, 234731, 235067, 235166, 235172, 273529, 276917, 276921, 276929, 276972, 276989]",9291
10875,"[8020, 9047, 10874, 10875, 19853, 116410, 116411, 124359]",1412
246754,"[10876, 123727, 123730, 124606, 124621, 183397, 199324, 234987, 246754, 277004, 277221]",1099
11219,[11219],72
11220,"[11220, 11265, 11266, 11267, 11268, 19832, 81782, 83088, 93865, 93923, 93925, 115747, 152478, 249648, 249649, 264277]",1519
11229,"[11222, 11229, 91591, 122721, 123213, 123225, 246874, 249650, 249651, 249652, 249687]",811
11236,"[11236, 11271, 117662, 158364, 202206, 263227]",1298
11298,"[11237, 11238, 11239, 115752, 117339, 234541, 11263, 11298, 115653, 1953, 115662, 123734, 123825]",1165
235257,"[8018, 11227, 11241, 11242, 11244, 11245, 11318, 88922, 115645, 121148, 121299, 122701, 122884, 122886, 123000, 123928, 123931, 123932, 124006, 124337, 124360, 124609, 151761, 155514, 183400, 200346, 200496, 204354, 235257, 276918, 276923, 277365]",4905
249675,"[11247, 122684, 122679, 124384, 235136, 202203, 234757, 249621, 234778, 249626, 11249, 11250, 186856, 249619, 249675]",1443
11256,"[11256, 234760]",178
11257,"[11257, 124066, 235083]",655
11258,[11258],506
11259,[11259],217
11264,[11264],610
11275,[11275],257
11276,[11276],1226
123307,"[11277, 121169, 121171, 122969, 275972, 122888, 115652, 123307, 123732, 265558, 235137]",611
11278,"[11274, 11278, 11288, 122874, 124619, 249659, 249683, 276318, 276897]",3756
11283,"[11283, 11295, 122715, 249670]",662
11287,"[11287, 11296, 249665, 249669, 249684]",884
11290,"[11290, 124338]",450
11300,[11300],250
11302,"[11302, 233325, 122681, 122702, 122889, 276449, 122780, 115921, 122971, 123219, 155758, 3371, 123642, 11310, 122685, 122967, 123993, 124156, 2957, 91409, 122678, 151755, 154383, 232245]",1124
11303,"[11303, 122968, 124218, 124220, 11304, 91412, 122720, 122868, 123162, 235040, 11309, 122709, 123306, 204357, 11312]",3215
11311,"[11305, 202196, 11311, 121174, 235099]",1169
123901,"[11315, 123901, 123907, 234564, 267027, 235076, 235159]",1461
11316,"[11316, 249623, 121378, 249677]",397
11327,"[11225, 11327, 85992, 249678, 276452]",387
12894,"[11269, 11270, 12894, 12895, 93870, 202205, 249660, 249661, 251589]",2246
19825,"[19825, 176369, 271300]",80
19834,"[19834, 83963]",113
19845,"[19845, 111631, 226891]",17
19854,"[19854, 124336]",20
272141,"[21577, 272141]",21
86958,"[24947, 25461, 45476, 46030, 48128, 48779, 51554, 55137, 76933, 82528, 82716, 86958, 98955, 105562, 108499, 110196, 119394, 223727, 223834]",1200
25467,[25467],15
26082,"[26082, 27897]",89
27898,[27898],27
27930,[27930],43
27931,[27931],17
27981,[27981],27
28524,[28524],23
28678,[28678],53
28731,[28731],25
35881,"[35881, 211011]",87
37439,[37439],57
55174,"[37918, 55179, 26262, 55174, 129525, 247071, 289858]",275
40125,"[40125, 44856, 104400, 129885, 223730]",672
43198,"[25462, 25660, 36116, 39360, 43198, 45480, 55146, 55183, 76934, 76966, 99107, 106377, 129750, 151767, 224474, 226313, 253208, 268083, 268084, 268241]",1871
98914,"[2968, 25469, 25538, 32730, 35344, 39711, 43353, 43396, 45067, 45472, 46990, 48092, 48161, 51308, 51558, 55149, 82529, 98913, 98914, 107034, 128689, 128779, 151765, 199707, 207784, 209764, 210681, 223136, 223726, 255205, 256883, 256979]",12377
44857,"[38031, 40055, 44857, 49431, 100304, 104513]",314
223336,"[44858, 49429, 26263, 39361, 55171, 100279, 104512, 100305, 27696, 151783, 37919, 95214, 223336, 225485]",1182
44879,"[25471, 31911, 39907, 44879, 48130, 76542]",278
45327,"[26477, 45327, 209810, 268620]",535
45328,[45328],91
45329,[45329],88
98915,"[24944, 35345, 43199, 45474, 45484, 48129, 51557, 55138, 82527, 82720, 98915, 105563, 119395, 223729, 223836]",2616
45478,"[36114, 45478, 55186, 129748]",236
46031,"[40035, 46031, 224738, 247419, 268469, 55173, 224473, 247070]",316
46037,"[46037, 106115]",68
46208,[46208],39
46295,"[40033, 46295, 224187]",213
46745,[46745],87
46993,[46993],28
46996,[46996],27
48714,[48714],40
207744,"[49430, 155860, 38030, 130139, 207744]",319
50411,[50411],14
50639,[50639],45
50640,[50640],21
51155,[51155],19
51266,[51266],16
52383,"[52383, 52384]",11
52385,"[52385, 52389]",12
52391,[52391],29
55156,[55156],212
87361,"[28639, 28641, 28642, 28732, 37190, 48716, 55150, 55157, 87361, 105400, 108500, 110365, 128695, 156040, 210509, 210595, 213524, 247848, 257743, 267967, 269910, 289742]",1538
55168,"[36647, 39181, 50611, 55168, 76568, 91406, 101180, 128778, 268260, 289724]",436
100445,"[26374, 55169, 269790, 28148, 40034, 46294, 50408, 100445, 105873, 224186, 101178, 129428, 289722]",574
55176,"[55176, 211015]",93
55181,[55181],51
55184,"[55184, 27982, 106117]",169
124403,"[72114, 115912, 119924, 120023, 123721, 124403, 235165, 277220]",44
75232,"[75232, 113125, 272259]",15
121577,"[81780, 121577, 155161, 247285]",18
274568,"[91398, 124033, 249639, 274568]",442
91405,"[91405, 267028]",10
93737,"[2954, 19819, 19820, 19821, 19822, 69699, 91399, 93734, 93737, 93738, 93739, 93774, 93896, 98505, 115650, 119994, 119999, 120003, 120008, 123812, 123955, 152601, 186037, 204351, 222755, 234991, 247351, 251590, 267981]",7764
93755,"[93755, 93959, 272139]",385
93756,"[87909, 93756, 93957, 122723]",898
93758,[93758],155
93763,[93763],74
93771,"[93771, 93939, 222770, 276776]",1501
93794,"[93794, 122688]",238
93958,[93958],23
98911,"[25473, 25474, 31997, 32808, 35330, 36115, 36360, 39320, 45473, 45483, 48127, 48159, 51548, 55136, 55140, 55153, 55164, 76452, 76931, 76932, 82723, 86957, 87247, 98911, 98956, 99181, 100020, 100450, 101175, 101195, 105561, 105958, 105993, 106004, 106584, 108527, 110197, 119393, 129747, 199732, 207730, 207781, 210594, 223728, 223837, 255219, 256976, 270199, 289714]",7902
98916,"[25633, 26479, 35622, 36111, 39444, 45001, 45022, 48160, 49679, 51546, 55165, 55178, 76451, 87176, 98916, 99425, 104230, 104773, 129562, 213205, 225480, 225853, 225978, 226652]",7146
98917,"[27408, 27456, 35273, 39185, 43786, 43826, 43827, 45177, 45488, 48863, 51556, 55158, 76938, 76939, 82719, 86959, 98917, 105564, 110195, 110426, 128802, 193675, 210880, 223723, 223833, 228338, 233445, 253092, 268242, 289721]",1844
99104,"[26083, 35882, 48715, 49557, 51550, 99104, 104347, 129752, 181901]",682
99105,"[25472, 31909, 32713, 35331, 37076, 43839, 45475, 45479, 51553, 55141, 76541, 98912, 99105, 105959, 129749, 151753, 181899, 207731, 207783, 247073, 253207]",3964
99229,"[28679, 32383, 37920, 38032, 99229]",330
99760,"[25468, 35329, 39319, 43355, 45471, 48157, 48158, 51545, 55135, 55151, 76936, 82526, 82718, 86956, 98910, 99760, 100449, 104111, 105560, 108526, 110198, 119392, 128800, 200205, 209765, 223721, 233446, 268059, 268061, 270198]",5081
100021,[100021],249
100022,"[632, 36703, 37921, 49373, 51555, 100022, 129905, 207631, 256339]",718
100258,"[26261, 37922, 39186, 45024, 51549, 55170, 76573, 100258, 104767, 128777, 208009]",2167
100278,"[39221, 100278, 207743]",390
100303,"[100303, 226262, 228226]",784
100444,"[28147, 50409, 100444, 105872]",346
100466,"[25790, 34636, 35966, 37392, 55159, 79055, 100466, 213531, 247398]",814
101176,"[28479, 46991, 50643, 55185, 101176, 106935, 209813, 210682, 226127, 228224, 255206]",1877
101177,"[101177, 268030]",325
101179,"[101179, 212065]",328
101423,"[26241, 32236, 41157, 45423, 48841, 50416, 55161, 76557, 101423, 104915, 106135, 213450, 253318]",1662
101454,"[41156, 45422, 55162, 101454, 129523, 213456, 26242, 48842, 76558, 101647, 106136, 226261]",582
101648,"[41335, 55182, 101648, 104916, 129524, 211012, 213451, 253267, 268043]",414
103952,"[48131, 103952]",77
103953,"[28198, 103953]",35
105870,"[28677, 46992, 105870, 209812, 210683, 255207, 256978]",837
106118,"[46027, 105401, 106118]",294
106137,[106137],10
106138,[106138],15
106582,[106582],18
106936,[106936],38
113617,[113617],19
271241,"[114081, 176366, 8023, 20954, 89094, 116329, 182776, 183433, 221507, 271241, 271312, 271313]",181
114082,"[114082, 122932, 174782]",33
114084,"[19828, 75238, 114084, 176363, 182780]",60
114759,"[114759, 121142]",21
115657,[115657],100
115658,"[115658, 122729]",182
115746,[115746],13
249672,"[115920, 117338, 124383, 249672]",275
116240,[116240],36
116337,[116337],22
116339,"[116339, 264358, 272124]",12
116341,[116341],10
117336,[117336],72
117663,"[117663, 257229]",18
119998,"[925, 115646, 119998, 122710, 123936, 123957, 152769, 153114, 186006, 204356, 235022, 235055, 235085, 248928, 275023]",2249
120011,[120011],32
120018,[120018],20
120020,[120020],21
124296,"[120027, 1473, 11325, 124296, 130642, 130644, 153744, 259052]",882
121130,[121130],11
121131,[121131],17
121132,[121132],13
121133,"[119741, 121133, 247274]",12
121134,"[120014, 121134]",12
121298,"[121298, 275953]",12
121302,[121302],18
121377,"[3799, 121377, 123720]",17
276896,"[121580, 121587, 123304, 276896]",437
122728,"[121586, 122728, 122854]",44
122689,[122689],25
124098,"[122691, 250733, 124098]",31
122695,[122695],18
122703,"[81649, 122682, 122703, 186005, 115745, 232244, 276472]",254
246877,"[122683, 122704, 122708, 234526, 122706, 154382, 246877, 276898, 249624, 276895]",1254
276934,"[122714, 276934]",241
122736,"[122736, 276453]",141
276860,"[122869, 276860]",38
122872,"[122872, 186036]",134
122877,"[122877, 202188, 202192, 248927, 249686, 276315]",498
123975,"[122680, 122880, 11313, 11317, 123975, 124283, 202201, 265556, 202204, 249620, 249641, 234666]",3004
122882,"[122882, 200246, 276471, 155755, 155756, 200593]",508
123081,"[122999, 123081, 152345, 204358, 246875, 248268]",529
123160,"[2791, 113998, 123160, 123164, 151506]",1161
123163,[123163],12
123301,"[113999, 123301, 186221]",994
123308,[123308],326
123391,[123391],1598
123456,"[123456, 151757, 276648]",478
123542,[123542],181
123641,"[123641, 183399, 186002, 219427, 234680, 260357]",110
123673,[123673],30
123677,"[123677, 123680, 123815, 124418, 127359]",196
123678,"[123678, 234961]",82
123679,[123679],65
123722,"[120022, 123722]",20
123795,"[122713, 122855, 123795, 123935, 155445]",942
123800,"[123800, 289863]",788
123803,"[115647, 122716, 123803, 276316]",268
123809,[123809],162
123821,"[123821, 247370]",77
123829,[123829],34
123873,"[123873, 249622]",318
123884,[123884],367
123911,"[1430, 11289, 91598, 113126, 121578, 123911, 249643, 262633, 273393, 273528]",386
123922,[123922],56
123937,"[88923, 123937, 123942]",353
123938,"[123938, 202202, 249617, 249676, 249673]",1010
124025,"[123805, 124025, 124157]",506
124119,[124119],30
124126,[124126],194
124275,"[124160, 124275]",358
124162,"[124162, 234832]",75
124169,[124169],44
124190,"[124118, 124173, 124190, 249653, 249656, 249668, 272140]",1582
124257,[124257],510
124297,[124297],287
124326,[124326],297
124327,[124327],391
124332,"[124332, 124394]",150
124379,[124379],27
124430,"[115665, 124125, 124413, 152380, 124430, 202193, 249640]",1863
124422,"[1014, 83964, 115922, 119768, 120013, 123970, 124422, 234529, 235274, 279382, 289674]",657
124429,"[123820, 124429]",474
124604,"[124604, 124615]",357
127322,"[3484, 121583, 123001, 127322, 155337, 246186]",85
128697,[128697],27
128801,[128801],90
130140,[130140],11
130245,"[130245, 186156, 275011]",1839
130253,"[130253, 234678]",441
151751,"[2952, 151751]",598
151760,"[119820, 151760, 152600, 276443]",660
151762,[151762],81
152440,[152440],64
152767,"[470, 1043, 1328, 1616, 2958, 8010, 8021, 9048, 11279, 11280, 11282, 11285, 11291, 11292, 11293, 11294, 19823, 19826, 19827, 19830, 19831, 81781, 81785, 85988, 93764, 93765, 121127, 121128, 121300, 121575, 122725, 123156, 123462, 123908, 123909, 124404, 124414, 151756, 152767, 153194, 153554, 153932, 158370, 178307, 183432, 185975, 234665, 234674, 234679, 234776, 249663, 249666, 249667, 249681, 249682, 260355, 260356, 264543, 264544, 267022, 267023, 274308, 274571, 288919]",15085
153411,[153411],187
153413,[153413],91
153508,"[11226, 153508, 248929]",233
153563,[153563],64
153684,"[72115, 123910, 123971, 153684]",974
153685,"[11314, 153685]",651
153686,"[1432, 153686, 231349]",317
153933,[153933],12
153960,"[123735, 153960, 155759, 194797]",67
153961,[153961],46
200347,"[153962, 200347, 247947]",259
153963,[153963],48
155341,[155341],19
161468,[161468],65
161469,[161469],46
249628,"[173656, 232256, 202191, 202198, 249615, 249628, 235192, 249625, 274558, 277044, 277067, 277089]",1380
174696,[174696],11
174698,"[113131, 174698]",32
174774,"[174774, 222090]",10
174776,"[52390, 174776]",11
176370,"[176370, 219603]",12
176371,"[116259, 176371, 199499]",11
176486,"[176486, 185977]",11
176487,"[75120, 174695, 176487]",25
178308,"[19824, 111545, 178308, 182778, 271245]",253
178311,"[111673, 176367, 178311, 183434, 185978, 221504, 271311]",168
178411,"[122933, 178411, 217794]",22
182779,"[111546, 176373, 182779, 232466, 271307, 272261]",83
183381,"[4628, 93759, 123224, 183381]",111
183383,"[8024, 176364, 182813, 183383, 271272, 271314, 271318, 274311]",118
183384,[183384],26
183398,"[116658, 183398]",53
183862,[183862],12
194367,"[194367, 200109]",37
198489,"[198489, 232453]",37
198969,[198969],36
199327,"[185676, 199327]",21
199921,[199921],18
200206,"[25470, 36409, 37077, 37374, 51551, 55142, 99102, 200206]",1870
200286,[200286],28
200351,[200351],235
202199,"[202197, 202199, 235131]",62
204644,[204644],32
225482,"[206173, 207728, 207782, 225481, 225482, 253111]",529
207742,"[55147, 207742, 213494]",477
207949,[207949],100
209811,[209811],74
211010,[211010],26
212064,"[40111, 49432, 55175, 212064, 268033]",510
213521,"[25792, 31996, 35981, 45023, 48713, 51547, 55166, 76569, 104231, 129943, 213521]",1132
213532,[213532],243
213606,"[27409, 32019, 36112, 40836, 45481, 55145, 99106, 129754, 213606]",697
218061,"[206148, 218061]",30
221667,"[80068, 174775, 221667, 221668]",20
224408,[224408],64
224421,[224421],120
224422,[224422],44
224423,"[224423, 256248]",59
225662,[225662],227
226239,"[226239, 267968]",332
226311,"[31910, 43840, 45477, 76540, 130019, 181900, 226311]",1377
226312,[226312],422
226531,[226531],28
226631,"[34679, 55139, 82721, 87075, 105559, 108528, 110208, 226631, 228827, 268254]",4230
227200,[227200],14
227994,[227994],12
229931,[229931],16
231191,[231191],49
233869,[233869],12
277012,"[234523, 200350, 277012]",128
234527,"[122972, 123579, 234527]",65
234528,[234528],30
234530,[234530],38
234560,[234560],139
234561,"[102007, 234561]",37
234663,[234663],122
234664,[234664],115
234729,[234729],335
234989,"[234777, 234989]",55
234992,[234992],27
234993,[234993],24
235005,"[123865, 221426, 235005, 273811, 276820, 276948, 276991, 276992]",886
235072,"[235072, 276973]",360
235075,[235075],42
235097,"[235097, 272856]",264
235098,[235098],234
235191,"[234064, 235191]",44
236731,[236731],33
237417,[237417],42
246227,"[91408, 115655, 234556, 246227]",65
246228,[246228],35
246501,[246501],105
246596,"[200131, 246596]",108
246876,[246876],259
247733,"[36113, 46995, 51552, 55144, 99103, 106116, 213402, 228225, 247733]",1343
247734,"[37373, 39477, 43787, 45025, 45482, 55167, 76691, 181898, 206140, 218056, 225486, 225534, 247734, 268064, 268117, 269908]",854
248581,"[201211, 248581, 248582]",509
249674,"[249618, 249674, 277059, 11248, 277077]",516
249629,[249629],123
249654,[249654],686
249655,"[183382, 249655]",290
249658,[249658],126
249662,"[249657, 249662]",149
249671,[249671],42
249679,"[122856, 122883, 249679]",125
249680,"[202189, 234559, 249680, 273530]",331
249685,"[249664, 249685]",66
251592,"[219475, 251592, 251593]",12
251598,[251598],17
253112,[253112],20
253190,"[207926, 253190]",157
255066,[255066],37
256247,[256247],38
256338,[256338],37
256340,[256340],42
257741,[257741],78
257742,[257742],26
277013,"[248167, 266260, 273482, 276587, 277013]",182
267969,[267969],12
268032,[268032],70
268073,[268073],143
268116,[268116],12
268619,[268619],141
268621,[268621],25
268622,"[255067, 268622]",98
269782,[269782],17
269909,"[267966, 269909]",49
270278,[270278],12
270279,[270279],14
271240,"[122929, 176365, 198697, 221508, 271240, 271308]",326
271242,"[113563, 176372, 182777, 271242]",83
271243,[271243],104
271246,[271246],33
271253,[271253],38
271266,[271266],60
271270,"[756, 19829, 52386, 82124, 111943, 111944, 113127, 113598, 113599, 113625, 114080, 155505, 174772, 174781, 176362, 176428, 176429, 176430, 178309, 178437, 183425, 221501, 221666, 222091, 232454, 232463, 271270, 271294, 271295, 271304, 271305, 271306, 272123, 272854, 273092]",1103
271271,"[271271, 271310]",137
271274,"[19833, 111623, 176368, 178312, 271274]",178
271277,"[178310, 271277]",63
271281,"[174778, 176439, 271281, 271315]",28
271301,[271301],15
271309,"[217853, 232452, 271309]",16
272137,[272137],24
274557,[274557],49
274569,"[369, 155160, 233924, 249644, 267025, 267026, 274569, 275952, 276454]",138
274572,[274572],56
276470,[276470],14
276572,"[276572, 276573]",1140
276575,"[231348, 276574, 276575]",1002
276576,[276576],31
276594,"[276594, 276775]",263
276841,"[248318, 276841]",516
276842,"[276842, 276979]",554
276861,"[276859, 276861]",167
276862,[276862],129
276900,[276900],224
276924,[276924],52
276927,"[117337, 119925, 120004, 275957, 276927]",15
276930,[276930],309
276931,"[276931, 288563]",110
276932,"[276932, 276939]",91
276936,[276936],96
276938,[276938],40
276947,[276947],98
276949,"[276949, 249627, 277003]",637
276988,[276988],246
276990,[276990],338
277022,"[277006, 277022]",146
277035,[277035],120
277074,[277074],241
277078,[277078],102
277079,[277079],253
277088,[277088],88
277107,[277107],84
277113,[277113],15
277129,[277129],30
289140,[289140],27
289141,[289141],17
289306,"[93753, 121301, 121584, 231307, 234824, 276093, 277014, 289306]",599
289723,"[289723, 289725]",13
5120,"[5120, 5381, 79438, 158600, 219706, 264461]",24
175356,"[78395, 175356, 231602]",13
237085,"[2825, 20444, 115121, 118713, 118716, 119131, 130795, 131539, 131543, 131610, 151575, 155782, 200863, 237085, 253605, 279144, 288929]",2430
4381,"[3464, 4381, 29581, 154560, 198177]",1009
4361,"[4361, 81251, 82321, 122276]",130
4365,[4365],17
4366,[4366],57
4367,"[4367, 4608]",102
4368,"[4368, 271131]",116
29574,"[4370, 89683, 237103, 29574, 117986, 156584]",2023
4374,"[363, 800, 4374, 153018, 153557, 289699]",554
4375,"[163, 4375, 4764, 17260, 91392, 152536, 155150, 247617, 269162, 279212, 279213, 4332, 4388, 4389, 29575, 200921, 229140, 269282]",2713
4376,"[4363, 4376, 4392, 4402, 118702, 118704, 246163, 248058, 275331, 279221]",1113
4377,"[4377, 237090, 276333, 219637]",602
4379,"[4379, 82343, 131503, 276336, 118720, 181500, 276285, 276286, 276372]",694
4382,"[4382, 23681]",386
4383,[4383],79
4390,"[4390, 237433]",98
4394,[4394],54
4401,[4401],14
4405,[4405],64
4630,"[4630, 4631]",33
228938,"[4756, 228938]",18
111595,"[4759, 111595]",75
4760,"[4760, 83694, 264398, 181501, 229139]",11
275576,"[4763, 113541, 269285, 275576]",10
193650,"[17257, 84851, 130258, 130259, 193650]",49
29576,"[17261, 117987, 29576, 82325, 248294]",465
18301,"[18301, 18303, 29784, 227554, 251382]",127
18328,"[18328, 251764]",46
20440,"[20440, 118710, 118719, 118721, 200920]",627
27607,"[2072, 27607, 50261, 254923]",131
29551,"[29551, 151592]",279
29554,"[29553, 29554]",661
29555,"[29555, 248345]",74
29556,"[4364, 29556, 181493]",672
29557,[29557],196
29558,"[29558, 130756, 130969, 237118, 237432, 279216]",2850
29559,"[29559, 237117, 279464]",1162
29560,"[29560, 237119, 29571]",1882
29561,"[29561, 131578, 153672, 156582, 232914, 248295]",1194
29562,[29562],456
29563,"[364, 4350, 4378, 29563, 82307, 91394, 131575, 153670, 155152, 279259, 29570, 118722, 248293]",2577
29566,"[29566, 130970, 131373]",254
29569,"[4384, 29569, 118705, 154559, 155151, 247270, 279258, 248057]",1717
29572,"[29572, 130754, 131372]",709
29654,[29654],15
29655,"[29655, 83704]",193
29670,[29670],143
29696,[29696],123
29759,[29759],83
29783,"[29783, 29953]",82
35265,"[35265, 39475, 54239, 76705, 213390, 210959]",202
36421,"[36421, 39183, 225465, 226075]",147
38348,[38348],24
39108,"[39108, 50262, 76706, 169426]",166
40665,[40665],34
43970,"[43970, 54243, 224147]",383
43971,"[25845, 39107, 43971, 45606, 82450, 223451, 226628, 79291, 225460]",442
101051,"[25852, 36265, 38353, 43797, 44587, 48869, 54593, 76416, 226627, 256974, 79290, 101051, 105338]",2170
45605,"[45605, 76805]",112
53796,[53796],15
53809,[53809],13
54236,[54236],44
54237,[54237],250
54244,"[54244, 129217, 223303]",325
54249,[54249],30
54513,"[54513, 211104]",89
64895,[64895],15
66795,[66795],13
70628,[70628],17
76808,[76808],13
76959,[76959],14
78445,"[78445, 109495]",14
78448,"[78448, 181468]",10
246891,"[79289, 28412, 129215, 246891]",202
80198,"[80198, 94826, 94828, 112046, 122277, 122403, 223027, 231930, 234389, 112045, 231929, 276405]",174
265900,"[81247, 248296, 4761, 265900]",27
82328,"[82328, 89684, 94672, 248387, 271251]",26
175803,"[82331, 175803]",15
84095,"[84095, 228943]",22
84100,[84100],24
85300,"[85300, 198176, 263833]",20
87362,"[35669, 54235, 87362, 108372]",302
87907,"[87907, 180042, 183366]",103
87923,[87923],103
89686,"[89686, 178519, 271260, 175805]",23
98880,"[25853, 43960, 45142, 48866, 54240, 76417, 95392, 98880, 110183, 129448, 223302]",937
98881,"[25848, 36046, 38354, 43962, 45143, 48867, 76704, 98881, 129216, 226449, 275359]",802
223310,"[99620, 256973, 1417, 36443, 39184, 43972, 50433, 54241, 223310, 256282]",598
99621,"[2843, 25849, 45604, 50263, 99621, 254946, 256283]",267
100257,"[25855, 43961, 45706, 49644, 82883, 100257, 223320, 224432, 278893]",447
101028,"[101028, 225467]",223
101621,"[26558, 39971, 100113, 101621, 254838]",106
101622,[101622],78
151598,"[101992, 151598]",250
103221,"[78443, 103221]",11
181471,"[103223, 181472, 181471]",31
103229,[103229],17
103234,"[78442, 103234]",23
224146,"[105886, 225464, 267759, 2074, 224146]",114
106129,[106129],10
106132,[106132],11
106133,[106133],24
109080,[109080],11
109081,"[109081, 227547, 269284, 274844]",42
109285,[109285],13
109286,[109286],12
109462,[109462],17
109463,"[109463, 181464]",15
109476,"[78444, 103218, 109476]",12
109482,"[70902, 109482, 181459]",16
109494,"[109494, 181461]",20
151568,"[116499, 151568, 227190, 268831]",15
116720,"[116720, 151570]",24
118703,[118703],11
118709,[118709],18
118717,"[118717, 246963]",193
118724,"[4757, 82306, 118724, 200866, 20439, 181503, 248344]",659
122383,[122383],288
122414,[122414],12
123235,[123235],43
123857,"[123857, 186193]",390
124325,[124325],553
124329,[124329],173
124366,[124366],326
129447,[129447],11
130856,"[130856, 253606, 132023]",10
130858,"[130858, 200865]",323
130860,"[4396, 130860, 269289]",46
130861,"[4395, 130861]",21
130886,[130886],210
130887,[130887],96
130889,[130889],206
130897,[130897],91
131367,"[4397, 20438, 20442, 84099, 130774, 131367]",629
131371,[131371],220
131377,[131377],110
131418,[131418],49
131490,"[4398, 130773, 131490, 176936]",477
200867,"[4762, 118715, 153110, 181055, 248297, 276335, 82323, 181504, 200867, 200868, 233117, 251770, 275332]",612
153671,"[4369, 153671]",242
160693,"[83708, 160693]",65
175806,"[4755, 175806]",89
175808,"[175808, 94673, 178414, 183407, 271283]",55
271282,"[175815, 109456, 183364, 219639, 271282]",85
178339,"[81241, 82333, 178339, 200969]",86
178353,"[82322, 109467, 178353, 221664]",94
178368,"[178368, 271298]",66
183409,"[178446, 155455, 183409]",28
181457,"[109450, 181457]",15
181460,"[109442, 109460, 109496, 181460, 271142]",41
181465,"[103213, 181465]",11
181466,[181466],23
181470,"[109483, 181470, 229114]",25
181512,"[103323, 181512]",11
